Tipo dato,Misura,Ordine scolastico,Territorio,Seleziona periodo,Gestione della scuola,0,Flags
"stranieri - femmine","valori assoluti","primaria","Nord-est","2014","privata",363,
"stranieri - femmine","valori assoluti","primaria","Nord-est","2010","totale",32839,
"stranieri - femmine","valori assoluti","primaria","Nord-est","2011","totale",34063,
"stranieri - femmine","valori assoluti","primaria","Nord-est","2012","totale",36342,
"stranieri - femmine","valori assoluti","primaria","Nord-est","2013","totale",37938,
"stranieri - femmine","valori assoluti","primaria","Nord-est","2014","totale",37479,
"stranieri - femmine","valori assoluti","primaria","Nord-est","2010","statale",30088,
"stranieri - femmine","valori assoluti","primaria","Nord-est","2011","statale",31143,
"stranieri - femmine","valori assoluti","primaria","Nord-est","2012","statale",33134,
"stranieri - femmine","valori assoluti","primaria","Nord-est","2013","statale",34604,
"stranieri - femmine","valori assoluti","primaria","Nord-est","2014","statale",35448,
"stranieri - femmine","valori assoluti","primaria","Nord-est","2010","non statale pubblica",2381,
"stranieri - femmine","valori assoluti","primaria","Nord-est","2011","non statale pubblica",2554,
"stranieri - femmine","valori assoluti","primaria","Nord-est","2012","non statale pubblica",2817,
"stranieri - femmine","valori assoluti","primaria","Nord-est","2013","non statale pubblica",2964,
"stranieri - femmine","valori assoluti","primaria","Nord-est","2014","non statale pubblica",1668,
"stranieri - femmine","valori assoluti","primaria","Trentino Alto Adige / Südtirol","2010","pubblica",2378,
"stranieri - femmine","valori assoluti","primaria","Trentino Alto Adige / Südtirol","2011","pubblica",2554,
"stranieri - femmine","valori assoluti","primaria","Trentino Alto Adige / Südtirol","2012","pubblica",2817,
"stranieri - femmine","valori assoluti","primaria","Trentino Alto Adige / Südtirol","2013","pubblica",2964,
"stranieri - femmine","valori assoluti","primaria","Trentino Alto Adige / Südtirol","2014","pubblica",1668,
"stranieri - femmine","valori assoluti","primaria","Trentino Alto Adige / Südtirol","2010","privata",11,
"stranieri - femmine","valori assoluti","primaria","Trentino Alto Adige / Südtirol","2011","privata",16,
"stranieri - femmine","valori assoluti","primaria","Trentino Alto Adige / Südtirol","2012","privata",6,
"stranieri - femmine","valori assoluti","primaria","Trentino Alto Adige / Südtirol","2013","privata",4,
"stranieri - femmine","valori assoluti","primaria","Trentino Alto Adige / Südtirol","2014","privata",7,
"stranieri - femmine","valori assoluti","primaria","Trentino Alto Adige / Südtirol","2010","totale",2389,
"stranieri - femmine","valori assoluti","primaria","Trentino Alto Adige / Südtirol","2011","totale",2570,
"stranieri - femmine","valori assoluti","primaria","Trentino Alto Adige / Südtirol","2012","totale",2823,
"stranieri - femmine","valori assoluti","primaria","Trentino Alto Adige / Südtirol","2013","totale",2968,
"stranieri - femmine","valori assoluti","primaria","Trentino Alto Adige / Südtirol","2014","totale",1675,
"stranieri - femmine","valori assoluti","primaria","Trentino Alto Adige / Südtirol","2010","non statale pubblica",2378,
"stranieri - femmine","valori assoluti","primaria","Trentino Alto Adige / Südtirol","2011","non statale pubblica",2554,
"stranieri - femmine","valori assoluti","primaria","Trentino Alto Adige / Südtirol","2012","non statale pubblica",2817,
"stranieri - femmine","valori assoluti","primaria","Trentino Alto Adige / Südtirol","2013","non statale pubblica",2964,
"stranieri - femmine","valori assoluti","primaria","Trentino Alto Adige / Südtirol","2014","non statale pubblica",1668,
"stranieri - femmine","valori assoluti","primaria","Provincia Autonoma Bolzano / Bozen","2011","pubblica",1084,
"stranieri - femmine","valori assoluti","primaria","Provincia Autonoma Bolzano / Bozen","2012","pubblica",1239,
"stranieri - femmine","valori assoluti","primaria","Provincia Autonoma Bolzano / Bozen","2013","pubblica",1329,
"stranieri - femmine","valori assoluti","primaria","Provincia Autonoma Bolzano / Bozen","2012","privata",2,
"stranieri - femmine","valori assoluti","primaria","Provincia Autonoma Bolzano / Bozen","2013","privata",2,
"stranieri - femmine","valori assoluti","primaria","Provincia Autonoma Bolzano / Bozen","2011","totale",1084,
"stranieri - femmine","valori assoluti","primaria","Provincia Autonoma Bolzano / Bozen","2012","totale",1241,
"stranieri - femmine","valori assoluti","primaria","Provincia Autonoma Bolzano / Bozen","2013","totale",1331,
"stranieri - femmine","valori assoluti","primaria","Provincia Autonoma Bolzano / Bozen","2011","non statale pubblica",1084,
"stranieri - femmine","valori assoluti","primaria","Provincia Autonoma Bolzano / Bozen","2012","non statale pubblica",1239,
"stranieri - femmine","valori assoluti","primaria","Provincia Autonoma Bolzano / Bozen","2013","non statale pubblica",1329,
"stranieri - femmine","valori assoluti","primaria","Provincia Autonoma Trento","2011","pubblica",1470,
"stranieri - femmine","valori assoluti","primaria","Provincia Autonoma Trento","2012","pubblica",1578,
"stranieri - femmine","valori assoluti","primaria","Provincia Autonoma Trento","2013","pubblica",1635,
"stranieri - femmine","valori assoluti","primaria","Provincia Autonoma Trento","2014","pubblica",1668,
"stranieri - femmine","valori assoluti","primaria","Provincia Autonoma Trento","2011","privata",16,
"stranieri - femmine","valori assoluti","primaria","Provincia Autonoma Trento","2012","privata",4,
"stranieri - femmine","valori assoluti","primaria","Provincia Autonoma Trento","2013","privata",2,
"stranieri - femmine","valori assoluti","primaria","Provincia Autonoma Trento","2014","privata",7,
"stranieri - femmine","valori assoluti","primaria","Provincia Autonoma Trento","2011","totale",1486,
"stranieri - femmine","valori assoluti","primaria","Provincia Autonoma Trento","2012","totale",1582,
"stranieri - femmine","valori assoluti","primaria","Provincia Autonoma Trento","2013","totale",1637,
"stranieri - femmine","valori assoluti","primaria","Provincia Autonoma Trento","2014","totale",1675,
"stranieri - femmine","valori assoluti","primaria","Provincia Autonoma Trento","2011","non statale pubblica",1470,
"stranieri - femmine","valori assoluti","primaria","Provincia Autonoma Trento","2012","non statale pubblica",1578,
"stranieri - femmine","valori assoluti","primaria","Provincia Autonoma Trento","2013","non statale pubblica",1635,
"stranieri - femmine","valori assoluti","primaria","Provincia Autonoma Trento","2014","non statale pubblica",1668,
"stranieri - femmine","valori assoluti","primaria","Veneto","2010","pubblica",14319,
"stranieri - femmine","valori assoluti","primaria","Veneto","2011","pubblica",14829,
"stranieri - femmine","valori assoluti","primaria","Veneto","2012","pubblica",15914,
"stranieri - femmine","valori assoluti","primaria","Veneto","2013","pubblica",16534,
"stranieri - femmine","valori assoluti","primaria","Veneto","2014","pubblica",16689,
"stranieri - femmine","valori assoluti","primaria","Veneto","2010","privata",153,
"stranieri - femmine","valori assoluti","primaria","Veneto","2011","privata",174,
"stranieri - femmine","valori assoluti","primaria","Veneto","2012","privata",185,
"stranieri - femmine","valori assoluti","primaria","Veneto","2013","privata",172,
"stranieri - femmine","valori assoluti","primaria","Veneto","2014","privata",165,
"stranieri - femmine","valori assoluti","primaria","Veneto","2010","totale",14472,
"stranieri - femmine","valori assoluti","primaria","Veneto","2011","totale",15003,
"stranieri - femmine","valori assoluti","primaria","Veneto","2012","totale",16099,
"stranieri - femmine","valori assoluti","primaria","Veneto","2013","totale",16706,
"stranieri - femmine","valori assoluti","primaria","Veneto","2014","totale",16854,
"stranieri - femmine","valori assoluti","primaria","Veneto","2010","statale",14316,
"stranieri - femmine","valori assoluti","primaria","Veneto","2011","statale",14829,
"stranieri - femmine","valori assoluti","primaria","Veneto","2012","statale",15914,
"stranieri - femmine","valori assoluti","primaria","Veneto","2013","statale",16534,
"stranieri - femmine","valori assoluti","primaria","Veneto","2014","statale",16689,
"stranieri - femmine","valori assoluti","primaria","Veneto","2010","non statale pubblica",3,
"stranieri - femmine","valori assoluti","primaria","Friuli-Venezia Giulia","2010","pubblica",2629,
"stranieri - femmine","valori assoluti","primaria","Friuli-Venezia Giulia","2011","pubblica",2703,
"stranieri - femmine","valori assoluti","primaria","Friuli-Venezia Giulia","2012","pubblica",2857,
"stranieri - femmine","valori assoluti","primaria","Friuli-Venezia Giulia","2013","pubblica",3025,
"stranieri - femmine","valori assoluti","primaria","Friuli-Venezia Giulia","2014","pubblica",3151,
"stranieri - femmine","valori assoluti","primaria","Friuli-Venezia Giulia","2010","privata",39,
"stranieri - femmine","valori assoluti","primaria","Friuli-Venezia Giulia","2011","privata",29,
"stranieri - femmine","valori assoluti","primaria","Friuli-Venezia Giulia","2012","privata",26,
"stranieri - femmine","valori assoluti","primaria","Friuli-Venezia Giulia","2013","privata",28,
"stranieri - femmine","valori assoluti","primaria","Friuli-Venezia Giulia","2014","privata",34,
"stranieri - femmine","valori assoluti","primaria","Friuli-Venezia Giulia","2010","totale",2668,
"stranieri - femmine","valori assoluti","primaria","Friuli-Venezia Giulia","2011","totale",2732,
"stranieri - femmine","valori assoluti","primaria","Friuli-Venezia Giulia","2012","totale",2883,
"stranieri - femmine","valori assoluti","primaria","Friuli-Venezia Giulia","2013","totale",3053,
"stranieri - femmine","valori assoluti","primaria","Friuli-Venezia Giulia","2014","totale",3185,
"stranieri - femmine","valori assoluti","primaria","Friuli-Venezia Giulia","2010","statale",2629,
"stranieri - femmine","valori assoluti","primaria","Friuli-Venezia Giulia","2011","statale",2703,
"stranieri - femmine","valori assoluti","primaria","Friuli-Venezia Giulia","2012","statale",2857,
"stranieri - femmine","valori assoluti","primaria","Friuli-Venezia Giulia","2013","statale",3025,
"stranieri - femmine","valori assoluti","primaria","Friuli-Venezia Giulia","2014","statale",3151,
"stranieri - femmine","valori assoluti","primaria","Emilia-Romagna","2010","pubblica",13143,
"stranieri - femmine","valori assoluti","primaria","Emilia-Romagna","2011","pubblica",13611,
"stranieri - femmine","valori assoluti","primaria","Emilia-Romagna","2012","pubblica",14363,
"stranieri - femmine","valori assoluti","primaria","Emilia-Romagna","2013","pubblica",15045,
"stranieri - femmine","valori assoluti","primaria","Emilia-Romagna","2014","pubblica",15608,
"stranieri - femmine","valori assoluti","primaria","Emilia-Romagna","2010","privata",167,
"stranieri - femmine","valori assoluti","primaria","Emilia-Romagna","2011","privata",147,
"stranieri - femmine","valori assoluti","primaria","Emilia-Romagna","2012","privata",174,
"stranieri - femmine","valori assoluti","primaria","Emilia-Romagna","2013","privata",166,
"stranieri - femmine","valori assoluti","primaria","Emilia-Romagna","2014","privata",157,
"stranieri - femmine","valori assoluti","primaria","Emilia-Romagna","2010","totale",13310,
"stranieri - femmine","valori assoluti","primaria","Emilia-Romagna","2011","totale",13758,
"stranieri - femmine","valori assoluti","primaria","Emilia-Romagna","2012","totale",14537,
"stranieri - femmine","valori assoluti","primaria","Emilia-Romagna","2013","totale",15211,
"stranieri - femmine","valori assoluti","primaria","Emilia-Romagna","2014","totale",15765,
"stranieri - femmine","valori assoluti","primaria","Emilia-Romagna","2010","statale",13143,
"stranieri - femmine","valori assoluti","primaria","Emilia-Romagna","2011","statale",13611,
"stranieri - femmine","valori assoluti","primaria","Emilia-Romagna","2012","statale",14363,
"stranieri - femmine","valori assoluti","primaria","Emilia-Romagna","2013","statale",15045,
"stranieri - femmine","valori assoluti","primaria","Emilia-Romagna","2014","statale",15608,
"stranieri - femmine","valori assoluti","primaria","Centro","2010","pubblica",25598,
"stranieri - femmine","valori assoluti","primaria","Centro","2011","pubblica",26565,
"stranieri - femmine","valori assoluti","primaria","Centro","2012","pubblica",27934,
"stranieri - femmine","valori assoluti","primaria","Centro","2013","pubblica",28615,
"stranieri - femmine","valori assoluti","primaria","Centro","2014","pubblica",29027,
"stranieri - femmine","valori assoluti","primaria","Centro","2010","privata",672,
"stranieri - femmine","valori assoluti","primaria","Centro","2011","privata",641,
"stranieri - femmine","valori assoluti","primaria","Centro","2012","privata",658,
"stranieri - femmine","valori assoluti","primaria","Centro","2013","privata",674,
"stranieri - femmine","valori assoluti","primaria","Centro","2014","privata",708,
"stranieri - femmine","valori assoluti","primaria","Centro","2010","totale",26270,
"stranieri - femmine","valori assoluti","primaria","Centro","2011","totale",27206,
"stranieri - femmine","valori assoluti","primaria","Centro","2012","totale",28592,
